date,rx_2,rx_3,rx_4,rx_5,rx_6,rx_7,rx_8,rx_9,rx_10
1997-02,0.009050587690129494,0.01862580525238744,0.029499716633156717,0.038179440287621616,0.0481651643340761,0.06175337054781145,0.06985489316659656,0.07968667933514596,0.09192568642110084
1997-03,0.012716313735266403,0.02561474809385019,0.03879279100730581,0.051690428605725834,0.06552627713928136,0.08011147855629777,0.09294289718864909,0.104449346814352,0.11778557647706536
1997-04,0.010721317642473312,0.021340306720870707,0.03285240548202959,0.04310406484097324,0.05570698027014343,0.06753328155016969,0.07908921871306718,0.08873105139605691,0.10051258194912571
1997-05,0.010003259378367595,0.02079839559503901,0.032353705435670295,0.042054091739263784,0.05435176623001237,0.0678525051214734,0.07995024947976909,0.09089733035342318,0.10283810468784493
1997-06,0.0090578025895195,0.018848267031033004,0.029767433524157665,0.03963878084981969,0.05206659340727814,0.06509310894671771,0.07747441020156626,0.08821247936945659,0.1008927724735264
1997-07,0.004285345334962491,0.008316236175646197,0.013098996315850056,0.01762875985499164,0.02460327210096426,0.0313064840684258,0.0399469161122797,0.046763250631850786,0.0521560805892657
1997-08,0.011704842119616803,0.02755963391983777,0.04242057862533762,0.05625602331438636,0.07210497283002135,0.08466874298590366,0.10126228594839165,0.11439393481969418,0.12707952948667178
1997-09,0.014152188693838712,0.03218116473642963,0.05099572558615461,0.06880541509701624,0.08816764962763557,0.10591748862243405,0.1271530886233161,0.14220136564713537,0.15567573313820765
1997-10,0.01332654374408529,0.028740272690831098,0.042909342700990005,0.056385661822014405,0.07132138785304212,0.08038998914252349,0.09731391366067638,0.10640731094303496,0.11230938237533883
1997-11,0.01254072978043231,0.025823222291632593,0.038790927205442395,0.04899931089674068,0.06142421595471879,0.07042882003383563,0.08321092199435695,0.09020344773601627,0.10078949381868804
1997-12,0.010801852622575499,0.021708910240064987,0.032300191387313,0.041249447849705724,0.053225583553144974,0.06157230562188879,0.07313175029156668,0.0801228356692251,0.08732309062748275
1998-01,0.0069242360081819,0.014068410929539768,0.022986517793919886,0.030293397777158615,0.039690818153912705,0.048679566203082975,0.058036788800939626,0.0655326174048175,0.07351099118199364
1998-02,0.005811898737064593,0.007798932401887608,0.011350771614588494,0.012675895644014966,0.013410818960142366,0.017071766524793995,0.021425993615302306,0.023578369626069927,0.026462522374703278
1998-03,0.008078952068097701,0.012701970505260396,0.016413723431171978,0.018393153193301814,0.02163178476806557,0.022897249444042284,0.02485439680088916,0.027024177812980138,0.02972118989795422
1998-04,0.007937826131761486,0.011183652339629917,0.01476686428558021,0.017355396932811483,0.02032201520857351,0.023127828107111163,0.025717412282171108,0.02776826556117034,0.02955181521105526
1998-05,0.004699385196464109,0.0034120419026045234,0.0016005750099707117,-0.0023431202445161337,-0.005956589072607765,-0.007705789081376591,-0.008503421660669142,-0.008974511857490763,-0.00887908554894773
1998-06,0.0031364100887383978,0.0007319904698762092,-0.0020588572320105053,-0.008082987171160835,-0.01546598311030821,-0.018659069490967947,-0.021718926210032893,-0.027534476667083682,-0.03232540010168443
1998-07,0.0025176490730342976,-0.0015189381439323982,-0.005488216886984219,-0.012831081346679395,-0.020834600787366063,-0.027400988925433988,-0.03283669350412834,-0.03776776069320439,-0.04100175040952916
1998-08,-0.0071771357774382885,-0.01726784963812221,-0.02809474045060928,-0.04159511707518712,-0.05293575207814738,-0.06544762213123112,-0.07566351802107979,-0.08460995042021818,-0.09060070153025129
1998-09,-0.01132856402447651,-0.026698549996914504,-0.04257927803745876,-0.05978594028584908,-0.07869686726147804,-0.09784310071870714,-0.11183793403315903,-0.12346309171178874,-0.1312143227696664
1998-10,-0.013153644868636308,-0.0290510975070881,-0.044508451085977986,-0.06192766766448158,-0.07491969277748209,-0.09108477824875524,-0.10198809041218884,-0.10892845348643013,-0.1146546929415603
1998-11,-0.012932395419683891,-0.027751916288740484,-0.04081575569313522,-0.057150367469466105,-0.07292230610585293,-0.0884244564686471,-0.0997212770436422,-0.11395589677676682,-0.12683118101186208
1998-12,-0.013715506587421385,-0.030572563932944684,-0.046934173730163405,-0.06646723895152346,-0.08576451866437651,-0.1028232477955941,-0.11733078725680512,-0.13094341039467028,-0.14128813676229773
1999-01,-0.016452236167885194,-0.038661441881726405,-0.05857521860913323,-0.07855326107771105,-0.09863777317049954,-0.11660341230435234,-0.13184628332034726,-0.1461174267052298,-0.15785667788617092
1999-02,-0.0091690288238927,-0.022201190766236695,-0.033956496036435385,-0.045539333179083125,-0.05792953304888712,-0.06884176894625751,-0.0771629143025632,-0.08418397645570483,-0.08785258315665154
1999-03,-0.01114080317779869,-0.023301159242689683,-0.030961331494814802,-0.037266037237860476,-0.042019242809024686,-0.045426519134681036,-0.047530103851838416,-0.05019908229749192,-0.04929321627790289
1999-04,-0.011392097179782214,-0.025207552220580333,-0.034737239733383836,-0.04369358593914064,-0.051501813693031646,-0.0577384374526182,-0.06228129797230642,-0.06383398425303133,-0.060720666377485195
1999-05,-0.008657414893778706,-0.017129943148946586,-0.021677537417726628,-0.026296368972047512,-0.03025035531041631,-0.033026660423457144,-0.03515823631510079,-0.037609599402982474,-0.03828718829131028
1999-06,-0.005992407512316,-0.01102845234761407,-0.012316998693666259,-0.010831344361148382,-0.011959922754727736,-0.014298397562485243,-0.012456527701659503,-0.010403143308248985,-0.006319187020203898
1999-07,-0.004070209030374784,-0.005905457932771287,-0.005379029880219079,-0.0022780477916823985,0.0006940810864768041,0.002760916213184382,0.005546891374903627,0.007506504297745763,0.012666603790946217
1999-08,-0.00288495787161349,-0.002030155103106633,0.00237384176932421,0.009385721857940878,0.014523452753381828,0.01886783483063329,0.025322898726836053,0.029589409809850677,0.036859024369444694
1999-09,-0.0032115482558086952,-0.001170696174309524,0.0029428531113634693,0.010009487929778377,0.01435722493360278,0.017680276501745723,0.020916751185550725,0.023153299850249692,0.02894133591531231
1999-10,-0.0016738939610939016,0.0029232537239200704,0.009599787382796564,0.01753934645638102,0.022002912666127576,0.026379861443738765,0.0318297519370253,0.0363570623347148,0.043645305755351964
1999-11,0.0016927869545895896,0.010813671470813135,0.02039344669984071,0.03334906751096868,0.041424186801707216,0.05100618292596508,0.06233097287609289,0.0718560437139452,0.08355130896547495
1999-12,0.0091821371134998,0.025582407679571206,0.04115840465168509,0.05998639111652708,0.074821143213282,0.08818822193364957,0.10123240086346753,0.11395995031254898,0.1286400867753179
2000-01,0.021513596065905312,0.04257711937672382,0.060025045815824386,0.07855290988863337,0.0933729061624996,0.10561332694886241,0.11639990015083032,0.12608742289410416,0.13489851144612489
2000-02,0.021621384266724414,0.044304657807518286,0.06239288522812381,0.08108061446743065,0.09670617054230152,0.1089643513615523,0.11834910465012344,0.1256823777084043,0.13176510145154374
2000-03,0.023547359829355186,0.042706368907686504,0.05628208386832029,0.06838891229050398,0.07855834951056717,0.0838427943178387,0.08795541347046831,0.09045757539872085,0.09139981691278881
2000-04,0.026996876436418987,0.044745816681951,0.05624367583382789,0.06565938194340984,0.07316903743379122,0.07580925050790499,0.07540400469549552,0.07304571978718638,0.06978060081313342
2000-05,0.028902356645064492,0.0459502391904197,0.05660852261117931,0.06378263148542358,0.06900797943720462,0.07111200531716909,0.07218830555821042,0.07141158757409476,0.07003226118228477
2000-06,0.02423269470113558,0.03832533026274647,0.045078896876435806,0.048649273718530964,0.05377970414897436,0.05544119434092669,0.054643922526624686,0.0519820530612911,0.04987716798567314
2000-07,0.02661374748796451,0.0466263397317629,0.056930352420473576,0.06420575548305081,0.07040914295257834,0.07403188497721237,0.07666489974612946,0.07715349720358884,0.07686477066290316
2000-08,0.02598792941140861,0.044907011275252096,0.0545306896251561,0.061466382634258396,0.0676318219413486,0.07106517267521424,0.07326302444874318,0.07357722857744543,0.07344503531246689
2000-09,0.0315431552245156,0.0565206415549506,0.06916710331857667,0.07826671558741413,0.08692677942429097,0.0933542719084422,0.09804441551277882,0.10053884768836252,0.10245270461170586
2000-10,0.03592644622758201,0.06416242116693673,0.08069463741518688,0.09085410840357329,0.10084854391841809,0.10951390439654703,0.11667386378759866,0.1214441495094354,0.12477799891961401
2000-11,0.03138260816821559,0.0489187909541787,0.054714736359102414,0.05600271315683242,0.05660652329473084,0.05502251599579394,0.053600684936401355,0.05163403947645745,0.04869376220393473
2000-12,0.027128601710540406,0.03742842620748568,0.033741546204968303,0.028167251972259888,0.024553130120350708,0.020564633424318468,0.014934558425494793,0.008049845290626911,0.0020522743396403365
2001-01,0.023072830588502305,0.03268103966446831,0.03160375635373269,0.027175443807859523,0.023485073509825122,0.02114320085079585,0.018280770551167558,0.015261999157744621,0.012696195557990397
2001-02,0.021716044575228695,0.03155171827867618,0.03218661555411608,0.028020399054375082,0.02448927380344903,0.02172228428477476,0.018376748504664996,0.014807923538447253,0.011742288864089699
2001-03,0.01608806219560499,0.01715894810996671,0.010545209787224896,0.00107471002223139,-0.006069365442084418,-0.012113164716853309,-0.018003806589720672,-0.02303011524874221,-0.026747859520332484
2001-04,0.02343258382942761,0.034590206533489896,0.0368530456323433,0.035463667564080016,0.03683519156975191,0.038598377606290764,0.0403217851115853,0.0424772649374568,0.04468992837661801
2001-05,0.02405664546312751,0.036935174114147,0.04454771956743782,0.04742161663854348,0.049772784529780886,0.051671967795002424,0.05323504542214462,0.055007225085261666,0.05661164104054743
2001-06,0.026880278131257,0.04386183580494758,0.0541968690514483,0.06013216393244322,0.06490419692365682,0.06885379728031552,0.0718397923953081,0.07458369682462138,0.07711804348724263
2001-07,0.02462302354408511,0.047398720976430504,0.058858972715854795,0.06638743596202576,0.07149273015561183,0.07417433595230122,0.07499877484268794,0.07568825101192803,0.07589268185554429
2001-08,0.022365507543442888,0.045732054816090904,0.06245822637408922,0.07148892752859462,0.07842649057187812,0.08271361169071703,0.08613471270162917,0.0902320520740815,0.0943031465571332
2001-09,0.0177318742768653,0.04276236195441151,0.06359166167557351,0.08006444875911123,0.09432142488131769,0.103660779410035,0.11119933574872203,0.1203803641761393,0.13024212998492768
2001-10,0.014627371981956901,0.03464409429948871,0.050416259162573696,0.06138590147143212,0.06814572004078646,0.06979010589632574,0.07005928184062137,0.0719543828933946,0.07326401848053253
2001-11,0.020827852322798997,0.042213869779357586,0.05722207023621092,0.067371840524165,0.07613639020793109,0.08144512336808848,0.08552232976051169,0.09153169477400167,0.09908941976381594
2001-12,0.027401086073672906,0.061435600368935105,0.08632642791244308,0.10566698324813267,0.12114756334835391,0.13336582183396722,0.1440399469434782,0.1543846086029219,0.1637678075536539
2002-01,0.026496891684628803,0.05752716565035261,0.07980451119593711,0.095961108562673,0.10804079451494501,0.11701206770529353,0.1250555687286235,0.1332761597163843,0.14146307353869092
2002-02,0.025950065580892103,0.056944673583612604,0.08198910405771062,0.10085970679459107,0.1153494886287875,0.1270051872162609,0.1371122651301634,0.14697723427156498,0.15751202999605798
2002-03,0.034785911087639,0.0726700251255783,0.10170043635430481,0.12399522452256481,0.14124453968617917,0.15508426462494948,0.16708861677678807,0.17865773016108574,0.19045153948211155
2002-04,0.029877466315453495,0.0634958072478775,0.08880154314648778,0.10681396424708273,0.12004133781524917,0.1308791202681921,0.1404546647598233,0.1498326073294352,0.15950063736929349
2002-05,0.028909525067553392,0.06238318690295709,0.092762028460139,0.117751885658513,0.1372488300365243,0.1535593420815499,0.16800597872686462,0.1828758283026203,0.19916623008365972
2002-06,0.026507164683057503,0.05699658450970549,0.08264355823071928,0.1018687960086376,0.11756855011714508,0.1313595189119949,0.14289368439537523,0.15505580880711617,0.16888355348303302
2002-07,0.014798465312577901,0.03257690217543689,0.04348592659520771,0.04777429637642831,0.04968612983731678,0.050854118676732354,0.05102625247088517,0.052673876055068306,0.05678086335123862
2002-08,0.0116420147213253,0.019473613782966696,0.024225813090136095,0.024440330061399996,0.023080077582589096,0.021366500773143535,0.018536229680263503,0.01620404361961972,0.017668154500121633
2002-09,0.0085930543612831,0.017522769752906595,0.0214901385625649,0.02211367762779479,0.022606839925461173,0.02313638219452108,0.021694399793458722,0.020499585627889425,0.023253949880604117
2002-10,0.0072153466658060016,0.013252096996940802,0.01550879925779949,0.015259702641333413,0.015314412096647172,0.01686830636398574,0.016806707013386945,0.017879724809618424,0.022840126080224964
2002-11,0.011844376092052501,0.022263411406186085,0.029276608255550205,0.03272144973373771,0.0354951496210459,0.03952532178144873,0.040196870254907105,0.041748547102828173,0.04559114649022307
2002-12,0.0068634924850056005,0.012808875951240396,0.015288516498385897,0.014752476729888199,0.013753893336367513,0.014579802145945488,0.013323896523833652,0.013981429376829453,0.017754676466642423
2003-01,0.0083396685918017,0.01739018044064669,0.0240092626690415,0.027497225186991985,0.029464421518390092,0.03168607504947787,0.032225529157354486,0.03450343448491771,0.039627670373735595
2003-02,0.005999559021706898,0.012934501093557902,0.018093391744873007,0.02070325228738398,0.02174681842329691,0.02333216306257847,0.02299767996071712,0.023687558801201113,0.027022095080756547
2003-03,0.006645303704275797,0.0164417947796498,0.02593523501498369,0.031826443873283004,0.0362538171518478,0.040684404084248525,0.04350453465727821,0.04699121557552218,0.05247541463470081
2003-04,0.0017584697527894978,0.0012594132802777065,0.0005219498208164034,-0.0013985336276265189,-0.004067516689798883,-0.006301990072946828,-0.00888075629119806,-0.010108274592225635,-0.009752896495246305
2003-05,-0.003785963423838197,-0.013909829485128408,-0.025274078271073204,-0.0353833792385315,-0.04432663909674079,-0.05162778502009439,-0.05942139860410906,-0.06694396220409465,-0.07354679469524728
2003-06,-0.005033839905700397,-0.013535976413212207,-0.020837541494782896,-0.026463665841583994,-0.03194439588609366,-0.03663264567645913,-0.041381085300675996,-0.04575295831859813,-0.049751554014380556
2003-07,0.0015890488732545026,0.003680262838777811,0.00970601467938188,0.016652654275240496,0.023958992925951782,0.03113224697234755,0.03787956557030582,0.04457247937119564,0.05264356612936773
2003-08,0.0061369017325673,0.016138604355402604,0.027970041698375088,0.039070236964134995,0.04888989487459736,0.057688038713478586,0.06608669270335907,0.07408761240320186,0.08447571961038966
2003-09,-0.003732336996201997,-0.0032031564110943985,0.0006001309479821988,0.00569087514457871,0.011433223041010231,0.01633541739774798,0.02172052745514909,0.027739814340450433,0.035598742216765525
2003-10,0.0014429539549256978,0.008511604649436108,0.01780950120169751,0.028431969010108832,0.037740561951131166,0.047141383751273094,0.0558469799648343,0.06481673807249828,0.07605002120848027
2003-11,-0.0002210157192320955,0.0030605100837318884,0.00831867029114312,0.015020282873763623,0.019877892044467892,0.026933134583096967,0.03302376133242167,0.03995664118423563,0.048022422956332064
2003-12,-0.003725384364769699,-0.002054264750949889,0.004102588143931985,0.012042958964265067,0.01897528924184615,0.027839963370096133,0.03627846987716064,0.04450711045945231,0.05382054994016143
2004-01,-0.006037292347589299,-0.006929343954106592,-0.0031752226560375924,0.004268608707125419,0.011506187190606003,0.020956242530552838,0.02976376684284429,0.0387199335560969,0.05050238455124237
2004-02,-0.011390856107190398,-0.01859687388395192,-0.020656367566637683,-0.018608710400198784,-0.016055199641945704,-0.010150659104295015,-0.0040360484752640004,0.0021242839310400916,0.012276447738078409
2004-03,-0.014279649844488504,-0.026243588018692296,-0.031431805169641405,-0.03221318228667279,-0.03116247951028374,-0.027163998609465015,-0.022109984673390412,-0.016841291560674418,-0.009024674582337062
2004-04,-0.002984374506777302,-0.0017955356121019013,0.005148474712493908,0.015662803531496582,0.02703609050540141,0.03980388493342275,0.05327433447112763,0.06582634901247321,0.08107778834453151
2004-05,-0.0007775345969238991,0.00437589022453461,0.014806560474996792,0.028225843234231014,0.0428822493012236,0.06031888360796024,0.07917933848572899,0.09523051312203944,0.11263448576394845
2004-06,-0.0012559864554135963,0.0028481355511192977,0.011563543685845605,0.024002428973771674,0.038536661964700715,0.054982859015263404,0.07194400287627581,0.08913515726773638,0.1092700045662692
2004-07,-0.005612304273849601,-0.006762356056916989,-0.0037179369658961944,0.0022309695663337223,0.012041819436904154,0.02419291688566832,0.036405771067096825,0.04856178694467419,0.0649020407214854
2004-08,-0.009207094237801899,-0.012959588364519593,-0.01065604158070831,-0.0042398362650721035,0.005028891563755102,0.015132422121446606,0.025125484579215814,0.035571744477679024,0.05189115600480865
2004-09,-0.010497651197793001,-0.017652520955249607,-0.019659380498353682,-0.018237779049076017,-0.013117080831228575,-0.007105610040272312,-0.00067235429304012,0.007570839765035711,0.020704564216560598
2004-10,-0.014481739942772,-0.0247133501491512,-0.030700048013732398,-0.032609801769936886,-0.031322167921582156,-0.028530088579547058,-0.025184941884679762,-0.020273028793591746,-0.010545282195591671
2004-11,-0.010097482824047693,-0.01565257598975042,-0.016963893876823424,-0.014848618352154615,-0.01025248729786071,-0.005075642388579823,0.0004853707596266278,0.00829894476003568,0.019579455704682506
2004-12,-0.01014971817001641,-0.01695337269107269,-0.019321492333760595,-0.01835658578288404,-0.014159061374433315,-0.009550288723327995,-0.0037872960613271854,0.004756819468194371,0.015446200847674927
2005-01,-0.009743216535287903,-0.016262436478427705,-0.020419449225303088,-0.022343703764540895,-0.022495541749568526,-0.022043680392162562,-0.020794638865102327,-0.017065276295720327,-0.010008196893498328
2005-02,-0.007590039560923786,-0.012268458261688708,-0.01461069105957509,-0.014829327757698865,-0.013516636325332607,-0.011865780900522802,-0.00887396140210682,-0.003644843554879193,0.004584983849756266
2005-03,-0.006980639037004507,-0.01185414517544129,-0.014766548321619229,-0.01674501718540356,-0.017956406191024878,-0.019533876367008103,-0.01971828789059988,-0.016950331830708217,-0.012313725655944026
2005-04,-0.009953749927204394,-0.0182162242069856,-0.025948880441226285,-0.033048221431298486,-0.03977031604508216,-0.047598179885578934,-0.05344683724575891,-0.05558655818067257,-0.05673348307603718
2005-05,-0.013045999868466107,-0.024967344549693488,-0.03575198337032831,-0.04585456631352269,-0.05722370097755369,-0.06971768713259271,-0.07798474315603895,-0.08151007252708956,-0.0836895641889491
2005-06,-0.0148321829895312,-0.027935852080654,-0.04010895389158169,-0.05098750310232369,-0.06244010215017603,-0.07401826349092203,-0.0831504849774328,-0.08959456022989346,-0.09485440411483212
2005-07,-0.009382273249918999,-0.015556628852876397,-0.020571578129989207,-0.02605605539799856,-0.0329999521691416,-0.03942864295697722,-0.044300987312739,-0.0472775486427862,-0.04870375865831887
2005-08,-0.011089557828515,-0.017757721217882196,-0.024242536350338094,-0.03064669866938321,-0.037122639325988686,-0.04294006770992969,-0.04759352103138586,-0.05038828488240215,-0.05153009438274785
2005-09,-0.006717647669617195,-0.0088457385783995,-0.010477214845591193,-0.012123394580002611,-0.0143383234518627,-0.015969048792946305,-0.0175540748700464,-0.017017314000834782,-0.01495954826346707
2005-10,-0.004729141490575808,-0.00407282582845641,-0.0028694048836400074,-0.0017984053506050965,-0.0010147870858484773,-0.0002290204847648289,0.0010533355618324372,0.004048923870840805,0.008932699264912504
2005-11,-0.004574094490572993,-0.0038299315777400936,-0.0019093113553631733,-0.00026180087086937615,0.0020540333179549855,0.004940065652386645,0.006991541664024999,0.010625291381162645,0.017160157775404757
2005-12,-0.006063541878869899,-0.0086487607803266,-0.010598381783725686,-0.013423362837412911,-0.015939079488295177,-0.018184548434617448,-0.021056894215368577,-0.0214072201390271,-0.02052987594483688
2006-01,-0.005805092884836806,-0.00905526064249302,-0.010359469267795608,-0.012671837619630595,-0.014440188845578829,-0.01571475260025241,-0.018162611566385607,-0.02046025080954634,-0.020104765098702855
2006-02,-0.002614742978547392,-0.0005634447914537044,0.0018293007879144063,0.0027941942658642194,0.0035282277061095546,0.004736679619972456,0.0037019980890979076,0.0017126454844962613,0.0020310754591281455
2006-03,-0.0009757293340090165,0.0035276549989111186,0.008391951228226995,0.011511836980886168,0.015292451403426909,0.018874531248691977,0.019867900827984,0.020609256729923857,0.024628558410341332
2006-04,-0.000936050096204899,0.004753292479115698,0.011324012154847768,0.016826402518598793,0.022874941500652723,0.029430355646985373,0.03381130191284082,0.03860844248043138,0.047157432440523395
2006-05,-0.0005016601464200021,0.001350072180165196,0.004305588025487583,0.006883880500676565,0.010693361720431532,0.015880877672288102,0.01815323528035931,0.02149515663667398,0.02894961737788168
2006-06,0.0006938147800547093,0.003144132101305902,0.004776535976115701,0.0055908287469246115,0.00790436217770811,0.010713639968202973,0.009670931682564679,0.008517543226774685,0.011896588445001813
2006-07,0.0004687720430496048,0.005483748846654382,0.009525456725980486,0.011997709241872212,0.014729400181665742,0.017159154693675377,0.016509913751069832,0.016858135721855044,0.020692079552719428
2006-08,0.001963602703810796,0.006800525980510896,0.01166963047884631,0.014434668938304668,0.01785245991777837,0.020784212930813478,0.01895332270221814,0.01426823749056319,0.015080622520836279
2006-09,0.00369687006542449,0.0087791511834052,0.012065813005326796,0.013097736033030903,0.012924877766448566,0.013330335736330794,0.0088038461560535,0.003919910089916871,0.0018756200574764834
2006-10,0.0037585330800843086,0.009601723332665214,0.013963165244794733,0.014894765141523693,0.01585299446263678,0.016944492464013368,0.01355910062882177,0.009784401076194445,0.008656692435859155
2006-11,0.011138701800689411,0.0251211810397904,0.03655279647701912,0.04039494838599483,0.04387173646613038,0.0469339454367628,0.041105444985743506,0.036366881658201206,0.03689295714007293
2006-12,0.013394747097637494,0.030046826347110006,0.04409600007058802,0.050086318249445066,0.05590734831306693,0.06070379336796247,0.05713911637238431,0.05164100112873363,0.052266447594113113
2007-01,0.026519667353175888,0.0517037738913914,0.0731628854122853,0.08520195550778459,0.09425596086286564,0.10131487731756922,0.09792077145985062,0.09483233379122527,0.09747962437629473
2007-02,0.027114486910306497,0.05429622673818458,0.07468016547454778,0.08635951703759023,0.09300860803836489,0.09839017245873108,0.09145677762401883,0.08465282681908548,0.08148610572263354
2007-03,0.02834390219696359,0.05519874534752399,0.0777836333286425,0.08799514397799309,0.09948923444425482,0.11312452466148278,0.11218413544350504,0.10539446246976468,0.09788238889572569
2007-04,0.023594129529127802,0.04090604706696972,0.05545371487173552,0.06156250746403401,0.06826630135086205,0.07655625281967986,0.07652656930181491,0.07248649386449428,0.0678139258349159
2007-05,0.025232858305983208,0.041669527471955,0.05333582093389262,0.059464908048537116,0.06523233433903543,0.07194476587597513,0.06990263054135894,0.06584493731565695,0.0619800250378786
2007-06,0.024246482955915492,0.04410094907199782,0.05732432236410013,0.06652159428786361,0.07642642526679186,0.08821232940900506,0.08987498902278823,0.08848448340341725,0.08561040917127222
2007-07,0.020749057787460397,0.0375488204286095,0.0481895515904893,0.05708700119385084,0.0650887365329057,0.07455052636575898,0.0751143457783604,0.07001233865338241,0.06349005453366152
2007-08,0.018712886432552,0.035186400510297505,0.04606059422179243,0.0531252708462262,0.0592859906181155,0.06896995063342125,0.0735494964295514,0.06938627401569668,0.06861864230967056
2007-09,0.020742671940057793,0.04257820103957329,0.05585198409762029,0.06261912313478674,0.06897952514704944,0.08133582940281422,0.07470596038910468,0.06577330805766435,0.06412845987762705
2007-10,0.024237592988168695,0.049773897679465585,0.0673914725482917,0.07766146332942969,0.07186446844473551,0.07325326181515476,0.054643798772410566,0.03298982807408237,0.009584222794561913
2007-11,0.020542223793182046,0.042641932909157944,0.06367359082828031,0.08698186459700544,0.08897683532121853,0.0970121492720919,0.07678411740228955,0.07577298374352809,0.07576674318010185
2007-12,0.024613368892760334,0.04753853867672198,0.06886508584849182,0.09532923109945962,0.11288371323442464,0.12173772931093801,0.13562066496353872,0.1468423047782734,0.16697113963493707
2008-01,0.015457302468761532,0.029098360028201858,0.040409513342313505,0.05793261261625009,0.070511266282459,0.07367058525949387,0.06639260851763508,0.0637292705086442,0.08218781950594646
2008-02,0.00904820053939618,0.020516884136342353,0.030532478963446706,0.04330590861282321,0.053458056196153195,0.056442716820238534,0.0536364053738876,0.056565686979449095,0.07625188802104017
2008-03,0.010705341213722427,0.023032037998141332,0.03886989835107649,0.0528922666712774,0.060827890878822705,0.07014572598573258,0.0812396257140989,0.0952050727384133,0.12130700299013156
2008-04,0.02035386249191235,0.03629895881726065,0.05222628666397668,0.0639173119561483,0.06965899942324771,0.0752493741664273,0.0763303889378458,0.07966753125807047,0.09113135840574327
2008-05,0.02529447792006609,0.04795560152668764,0.0661460075415426,0.07457971929119073,0.0737163909229218,0.0777016681849297,0.07804394814352748,0.0814363579872296,0.08960561811899177
2008-06,0.022947271950292576,0.042182109261375986,0.05515661254485009,0.0562991237612329,0.05334700140041092,0.055507727834612705,0.05838504868826987,0.06263475486629712,0.07708893043876343
2008-07,0.021628390217184816,0.04001780867918431,0.051798381160515695,0.05564755186578709,0.0530092343391468,0.05364252483758857,0.061954598568330486,0.06826910703622671,0.08154480990419175
2008-08,0.020185216218564152,0.037788865559811466,0.0496245577995686,0.05448333309766889,0.05071403101589934,0.04889350023861861,0.05588947819780846,0.05682668342973802,0.06606856512621617
2008-09,0.015314757796138126,0.031854197547584714,0.04687771099762529,0.05392816375984358,0.04983392960391479,0.060730537866483345,0.0762621885245849,0.08336767537972777,0.09747814535233328
2008-10,0.010322709551176049,0.022627887986561998,0.032520587936009406,0.049870765419207,0.056069791705101776,0.07712274819744859,0.10039290163619426,0.12849779537640632,0.16252497805772553
2008-11,0.006028402958824479,0.013904092328732614,0.011065706676433747,0.020943104372623336,0.024844477542923623,0.050509593644258104,0.051470865597904474,0.05357645651287806,0.06896656535796816
2008-12,0.002764259350036071,0.004106684633050738,-0.008964586465903956,-0.021385254708661858,-0.02684603198663696,-0.03904795323005636,-0.054046944634294464,-0.07323924006596677,-0.06420925965896088
2009-01,0.008370375914124732,0.01890035048459473,0.015335726976639425,0.01046074539114713,0.014934786552593652,0.023439218042019032,0.022066177065184593,0.006597439997559846,0.025962265976578296
2009-02,0.00830021420322375,0.018499549296548404,0.019667744795890577,0.017444475922500972,0.025345869959189353,0.03148879245083159,0.027688082097161372,0.01132218110730921,0.025672479192431936
2009-03,0.005248157157879559,0.008625398879869253,0.0015913683218820177,-0.008858681872056476,-0.012887343892175676,-0.020142472456416066,-0.029091125064821477,-0.043989533484604965,-0.041628817289751735
2009-04,0.00901646999970593,0.017530581022338936,0.018735506353059744,0.01784401368471984,0.017807021611257436,0.02022020102954358,0.021607332875073656,0.016207161986559217,0.031114576579765654
2009-05,0.0090726928266177,0.021554748373504646,0.032353248169724486,0.043824255937002496,0.0541140361699385,0.06186593850887957,0.07154088621889117,0.07392976187590596,0.08811491984246618
2009-06,0.013220392611341331,0.03171833161762602,0.052443167166979686,0.06785648543564148,0.08375039489684839,0.09389889027846629,0.10782421985344492,0.11136507858853018,0.12255627897289942
2009-07,0.01368192962051921,0.03203452190523619,0.054653268962652136,0.0748868339945968,0.09095161235645502,0.0963061803013843,0.1089839616956326,0.11619885179757442,0.12341760589088294
2009-08,0.012346671730575118,0.030731745891994088,0.053362526567580004,0.07712293345406483,0.10012070630750035,0.11324018355755566,0.13224395099578834,0.14487676199090313,0.15601535597663505
2009-09,0.011888943061530599,0.030231289893010636,0.05233731973679413,0.07625325817824863,0.0978851636497538,0.10886437401936602,0.1211501582352229,0.12621303173073223,0.1303869538503842
2009-10,0.011391731001469292,0.03163604224868896,0.0569477948464229,0.08066191387524577,0.10193249946528612,0.11525646526791496,0.12388923227774296,0.12810671700394932,0.13117280196054087
2009-11,0.0073361013769704326,0.02073682866598249,0.03870221637978254,0.0552366807486065,0.06954439297723151,0.08026466544176487,0.08989557266088657,0.09918397380991842,0.10477112711470996
2009-12,0.01409908820885419,0.03259546987722275,0.052109495033519526,0.06786556192374793,0.07946866321549913,0.08830085087753684,0.09790091249740884,0.10852108787943823,0.11282830348090647
2010-01,0.01018831601785439,0.02588854464078508,0.042137197385894144,0.056894289560136944,0.06694796218473975,0.07232200584991677,0.07796122706110709,0.08418745953808668,0.08692039898364634
2010-02,0.00972618929099854,0.023264740400864833,0.03575968947817624,0.04693824846297924,0.055790164714433835,0.06302939364583245,0.06980702171600421,0.0783935992428068,0.08253238087426372
